const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-5.295062547100715E8,5.26974574705534E8,224.5,223.5,5.295018225E8,5.269775585E8,-60.80086661938505,25.356506983605907,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-1.4108239797100716E9,1.405136969705534E9,224.5,223.5,1.4108195475E9,1.4051399535E9,-60.80086661938505,25.356506983605907,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-2.3166484887100716E9,2.307806148705534E9,224.5,223.5,2.2921372725E9,2.2833023485E9,-60.80086661938505,25.356506983605907,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-3.1979662137100716E9,3.185968543705534E9,224.5,223.5,2.52179715E7,2.45869055E7,2.4506723199133378E7,2.450675864349301E7,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-4.1037907227100716E9,4.088637722705534E9,224.5,223.5,9.065356965E8,9.027493005E8,2.4506723199133378E7,2.450675864349301E7,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-4.985108447710072E9,4.966800117705534E9,224.5,223.5,1.7878534215000002E9,1.7809116955000002E9,2.4506723199133378E7,2.450675864349301E7,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-5.866426172710072E9,5.844962512705534E9,224.5,223.5,2.6691711465E9,2.6590740905E9,2.4506723199133378E7,2.450675864349301E7,0.0,0.0
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-6.712397880210072E9,6.687778890205534E9,224.5,223.5,4.022518455E8,4.003586475E8,7.352029119913337E7,7.3520326643493E7,5.9852799E7,5.9852799E7
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-7.593715605210072E9,7.565941285205534E9,224.5,223.5,1.2835695705000002E9,1.2785210425000002E9,7.352029119913337E7,7.3520326643493E7,5.9852799E7,5.9852799E7
17.0,12.427135035975711,8.539824667204092,2.0,8.0,637934.3894048957,296300.100123558,0.3679965666931101,0.04519970831487907,18.0,-8.499540114210072E9,8.468610464205534E9,224.5,223.5,2.1648872955E9,2.1566834375E9,7.352029119913337E7,7.3520326643493E7,5.9852799E7,5.9852799E7
